"x","y","z"
19.9557191810301,5.77876918340562,53.9543851914591
22.9284025946505,7.75253214676789,83.5498944858568
39.0283748273421,2.83304496520093,48.0209494788293
25.6345755228212,2.5751479267706,33.0699371236118
26.1635896164485,4.57594395182008,47.5791780798595
40.4355848819495,11.7710403610149,179.883361133173
29.1482458539028,-2.13865043505723,34.2008540797888
13.6144488885412,3.63723820598644,27.0907468677878
18.8183243329583,4.8197774587735,42.7178512147162
20.9890422691004,7.58270183976479,78.7189835045995
36.0167361769552,-0.35399179106932,37.0515083136546
28.2383244435163,4.60777325364856,49.7053005485364
28.6069430553465,3.89048752700899,44.2734009119684
25.9961444435061,4.45802030505004,46.3007519271402
19.9974297872133,1.85080908977376,24.0983957509817
41.0822182312277,6.13494648688108,78.8411022452365
29.4806543040632,0.887619414261189,31.0774282393356
7.30044559033326,4.05165265723496,23.90668309158
31.3122031140732,6.18305008277,69.5484616550482
20.7448773304486,-0.0696349434693619,21.6240936080256
15.3895866461184,0.612994201676005,16.0409814785709
23.0382257680753,12.6751299202031,184.57253567952
15.7659599652348,5.2636609015144,43.703095179404
18.4399789363797,10.1942447619564,122.457295196709
19.3746465893567,8.64537913044942,94.645110465483
9.81976020331828,5.89863171281542,44.6150789081315
32.5400834004507,4.48262738542923,53.5128502893637
26.3803580605286,8.3974898974177,97.2823424340752
14.7567675668925,5.06959483147571,40.5432572695206
36.2843342896293,9.00762195725412,118.184240803449
28.8381779932913,1.70362977643531,32.1831559231304
22.3443566530696,3.25471806638229,33.5290801762583
33.0561309494052,5.11677355372507,59.7544440598792
32.9032013877974,8.21946323296369,100.721654668756
32.3942297347374,9.0490877895398,114.923059973706
31.1977622869008,8.58583812349927,105.51165999393
29.9852588818383,4.93346263018591,54.9202887381802
24.4427946048095,7.09548342882237,75.3393079688801
22.2463360263407,7.01721877596122,71.9791766993043
21.5757609908886,2.62506244352181,28.5328969428239
18.7476371897154,4.34628366108893,38.3719199622691
23.1287444978236,5.06921111387416,49.320573359927
13.6114328358856,5.34618184079007,43.0303454109117
44.5206036880466,4.1687591310715,62.5582082062311
35.8716579847449,5.11065129877137,62.1842564410282
14.8920227511699,6.42560041551191,56.8488628914171
21.3740364823083,10.122467724806,124.392318965752
20.800101817391,8.22801679827239,89.0891395346472
32.0196860650269,0.962860392994052,33.276329862284
24.2496784017535,0.679253262394436,25.4025220426679
27.2798666259528,3.81821651399737,41.917755585167
24.7430792018617,6.74318889949959,71.1983226060195
24.6141658843782,4.48763542190122,45.5498705446359
37.3174205561301,2.2824366147271,42.8694994957598
22.9680611290666,5.46864036888096,52.8756757035364
38.6482354398659,3.88032411420323,54.0571305584787
11.061224761928,3.96238687821879,27.5562923400144
30.2615237467246,3.92513839801403,46.3870402908248
26.1146881946015,4.60080195889464,47.5405071543389
26.9434741186958,4.73121074385665,49.6403724462565
28.4167553448389,6.88379096653142,76.680279770489
20.4790889220163,0.713513818598501,21.1268014718177
22.0011335469752,5.51766196793147,52.7172781458062
15.8328215520362,2.62654925078257,22.8203433562696
15.3538789617198,8.78612235109186,92.9848572344521
27.7317577726383,4.19178355085054,45.6165040050798
29.0338880076648,5.47094887357237,59.401300408708
25.4770380405745,2.71820530889414,33.4782939428031
33.3004072109176,9.11180206019525,116.828982097536
43.4507621706443,5.11274465175358,69.8528613342083
20.5807195054912,6.34848252393619,61.7641296271501
4.21748011923269,13.3660629156556,182.905469478289
34.0516467201603,3.59454156654332,47.1134641353636
18.6171931367585,8.03781825420743,83.8233031159108
18.8079224517938,4.86877741756868,43.384561537112
34.2301423272703,9.22009174326834,119.601859099619
22.4370429365409,6.25978622276346,62.5496270125928
14.0135405897092,5.93025844526008,49.3541473674784
26.6317313177424,8.35714060218891,96.965916245381
23.7499777380486,1.10557947131218,25.3046812259777
25.051877673099,1.15255454474914,26.7480581030551
28.467523610137,9.9782836513298,128.673771586228
21.6640597138683,7.35123630929687,75.9341990084089
30.7993889366695,6.73313066325488,76.552186537092
23.0156209436312,4.19826079910313,41.1345057510295
27.9860376752413,3.06292576307387,38.3306878481597
34.8715511183441,3.65141264241232,48.6583221928497
28.9166334175042,2.52140535886095,36.1557713244978
22.066615730219,8.16511560689111,88.8760956610574
35.3392685660598,2.3621905206488,41.5073561771175
33.9415347036591,1.16861505498985,35.7684036418724
29.9355726355726,3.09763272020922,40.3282675279501
27.148585616003,6.99410142101748,76.4756574983876
19.3488453156457,3.47125451798165,31.83065644001
37.2458720367701,6.2220900366803,76.320126065173
19.5976637156759,10.0332432874169,120.551949206491
44.6859969371492,1.84383290487466,49.0759670000044
38.7934956356667,3.08927788633073,49.0412855983851
22.8786967680957,6.6961748792156,68.6729482517876
15.762211897239,6.14047336470631,54.3261058340291
18.6063409267063,0.499821029895887,19.7447762026579
27.3119533824088,6.48736139545826,70.3546778798948
22.7797730938386,5.03844163614567,48.2107034677386
21.8721166054204,5.44938783059217,52.360530593636
16.4354328946149,6.33451768810256,57.2656534194545
24.5947504767197,6.7781481834809,71.3350871150445
17.9358597748863,2.80745578093321,25.93505495169
9.98852257070677,7.84357989992223,72.4733776158972
21.5779613174101,6.0397050940473,59.009027290841
33.2709694815469,3.32414990126453,45.1091095836498
19.8218773365245,3.26625375683475,31.0909959571988
30.4716789000253,3.54288226725925,43.7292521459681
10.4390556253975,11.494096335157,143.269578706469
24.4999423102791,5.44299866975586,54.2007009575871
29.6746648354912,2.94515329493827,38.5954970445838
27.7103802595004,1.8522594907551,31.1781327207232
25.9510857473405,2.59151561674195,32.8565357448165
19.2336459252516,6.32486395577947,59.5056537005664
17.3526608856978,5.63027849577781,49.8365695967927
15.7828408845558,2.39527960922645,21.6383485581628
26.0588193739011,4.54345334184015,46.8683093611738
16.4727284723368,4.26159351186981,35.5498010422645
20.584983006694,4.31553520126398,39.6787433715774
22.6951702702158,8.23921461495564,90.8835532418727
41.5947580470899,3.99663872250861,57.7602893194273
19.1324508847409,5.89525834742576,54.0346478912227
27.1184791505637,3.39804212360721,39.5591277072625
25.7016476460734,6.51794445766396,68.903967635126
16.3432902928288,4.75376692757067,39.3141398064514
24.3582272248876,5.80663039246621,58.9823066610314
38.0009577258101,5.129725330979,65.3010820834843
29.0635364777129,7.59223269607348,86.8913835571498
25.3710962979365,4.19633696008312,43.3668737872936
21.1975285089434,6.58670922902586,65.4921672012126
6.52077500613536,2.10446122078632,11.9345832643608
35.1820349207276,4.32527176799695,54.7433134837803
11.8542393616766,11.7690939023763,151.271033275687
31.659527597896,4.61377413829731,53.0256563167237
42.1819321229573,10.1600703544766,145.782151948523
12.0049615512538,1.67541312628154,14.8174911714643
31.3160590183724,3.93893011797627,47.3764217094288
22.6402225953778,5.08539747395028,48.7842888805861
10.8507025676906,11.059559601165,133.88022551382
11.3679911159642,4.26286626485832,29.681629695041
10.5861744378287,3.51949107992324,22.9838967014974
20.2218413004673,6.39450314250896,61.8018089855379
11.8441997350369,5.53537471721146,43.0030902845243
31.1912509567824,8.44906615879125,102.75286894941
43.900980464731,6.56657149949485,87.3745614850027
13.4167257156834,4.26823872547164,32.3904832976333
32.0896496272766,0.798557023439542,32.9225282292289
31.9213801690082,3.22903174056565,43.0062069343242
27.9898232105511,-0.16894929174569,28.9381097729793
15.9246105255069,6.89221327046255,64.156038564963
23.9249265403241,3.12968275455989,34.3417613239298
22.4764419834678,6.6559208641363,67.52640594263
30.0669057989843,4.55763849726142,51.5041922912586
21.6480511950655,2.58173733378589,28.9349892901507
33.7927604801706,2.6870871591007,41.292152833264
21.6287722800969,3.21400683714703,32.0040724022536
34.474403190214,7.88728571542103,97.1776108874211
15.5574069400054,3.59110409244712,29.394563935034
13.658602797177,3.07633858899228,23.159961428968
54.1693594144816,5.78233276967869,87.7117356068332
21.2482817065561,8.19833425723743,88.7244015037638
27.6840483238664,1.678177504829,31.4468193025699
30.7291270663046,0.600027785642503,31.4018428389434
20.6459743686213,8.89626113642284,100.403836283459
29.6517583988225,5.62157302164961,61.972340163168
28.3206807464658,5.24806067660135,56.6042683226453
23.0615754312248,4.9810283782291,47.9304425974478
25.5876373017278,2.28205810574415,31.7201280872502
24.6933947163538,2.14912726187558,29.8547466128958
44.1560670911456,6.06227102187549,81.756929892877
18.3279751335445,4.58829723894057,39.6738817561466
15.136033596328,5.84338801384158,49.8309766019756
25.3400955925397,9.21505125403694,110.504699760059
27.7943267449882,5.93450199736175,63.2486849439584
28.9287113101916,0.448524943709971,29.1326661567243
20.8747120056,9.80258786557409,117.742240507122
15.4300647942593,4.7306694861988,38.4052463669819
36.3686665848054,5.09801726328379,62.5702083178325
21.853146508418,7.25264683775625,75.3744547928293
17.2103842361196,4.6255021294488,38.8805158713539
22.8734838795301,4.83671706120497,46.361174728555
23.225416950863,7.4221005459949,79.0685189627419
34.9892826074228,8.52672532265007,108.402196765417
25.7626356297748,4.64207156193248,47.7946637957526
31.7864840666607,2.65622232829195,39.0803223223608
20.5063718454497,1.82702270256266,24.7696295753404
26.9300077862344,-0.220917495426539,27.2983530103642
22.0778267965825,11.207741569384,148.228341662769
25.8512517535621,1.66888595200079,28.6486914484875
16.9417297782021,-1.64912013385329,20.1851587834642
13.2027862000483,6.03843237518049,50.6265229165846
42.9749204627317,2.90704862310105,51.9119763917511
30.4063794130518,5.06407688682614,56.2299692341398
13.7385577453755,4.08949514146537,30.7280818974133
19.4995067498762,7.41317161792887,74.8883002468291
14.3306792386242,6.67266268372012,58.8713198467369
44.7892931399535,7.13682614450084,96.1137692864075
36.8117167879016,6.17735553943101,75.0896138286069
22.6136944897328,1.40534637461079,25.0683777453243
29.8887465330888,1.45764061866221,32.6729415378334
21.2709404687303,4.15921119451282,39.1654714719013
20.7137779484598,8.03628804331252,85.5149522247377
17.9025744593478,1.12455090165822,19.8175279028478
19.6484445928644,5.60341324968088,51.7859793003069
39.8581672060302,12.627669233804,199.491797965377
24.513746874231,7.90803389825172,87.5764606280427
26.0732071278483,11.5661435932947,159.977056603679
27.1931868663918,6.70874062423774,72.5773516483697
36.092282906368,6.63325974658573,80.3911279143049
20.355425521497,6.3740449216616,61.105763749997
16.0674356464717,2.48129095972003,22.5156071239829
40.0812723916287,10.2802461383726,146.047930964885
21.0295310478524,1.07999258212523,22.9610624940716
18.4924062705411,11.8247496977832,158.742831006307
13.8735419300504,5.18557566154585,41.1127639800681
13.4375584991398,-0.565216425324166,14.5329993262381
19.8342386863181,6.01539970639581,56.8257305557969
30.5618723544988,2.22807053760683,35.5360077045521
34.9886332503675,8.29143247995789,104.6831043512
31.3682951845203,4.83289194341633,54.8362984226171
21.7270843261427,-0.229907560908057,22.6147980390472
25.5377494364614,6.48488262206628,68.2383302371357
18.6586318268794,9.98320047802751,119.075365873504
18.5450365458339,4.87890412771267,43.3007530839021
32.9618544907923,6.03467560669685,70.3669315981781
15.8596667925681,2.81043965812343,24.3907309083051
42.5976456894322,2.75758427024602,50.2930521689997
24.1871236543073,4.32615782268283,43.0029411024301
26.9308494396629,5.81813171753808,61.2606255071797
18.3532506573438,1.36083504068922,20.3797910707493
19.8305017921306,2.18064470584861,24.9564634780164
13.1468548092528,4.62695380209666,34.7227278410835
23.3536715046455,5.06536216044968,49.9716858787354
28.7708416443202,4.06890951504316,45.5682570268935
27.9187390974524,5.10091099203214,54.6865383392532
17.9661716165072,7.78698876682875,79.3545194087637
17.902402262314,7.1020273551104,68.8596822277658
20.4802115349143,3.89526582541568,36.1332981649878
38.4645460286172,2.12064028333923,43.640156205363
14.7642674140083,2.75791817614372,22.7043289551583
23.3885356505782,5.65691058367299,56.1803967694632
42.1212563951103,10.3248189190921,149.004401403381
24.0912260320407,10.4758865268882,134.453386367413
12.7614336656075,6.31365753889444,53.3573973844348
19.0170750825334,9.31997166839606,106.427739228037
29.3691398101439,4.09637585208651,46.7111077288952
21.619574154972,3.08723353098849,32.1139991589343
19.943112728052,7.08649449955267,70.3059822867363
21.9047448928439,1.50916215741408,25.0483911125762
25.814469824253,2.53861280779389,33.1521668536656
39.3865789403124,2.0814598126524,44.0241755980996
24.20291399075,2.74673545569203,32.7086835356885
34.7271954653637,6.22872787534984,74.4808405656938
30.6767870408551,-0.752373562334339,31.3639315298548
23.9772409404447,6.69966781514759,68.972086165953
11.2038819739846,3.49819009765062,24.0609869120957
20.3099441420273,4.00822480088778,36.8047704846555
20.5911659217537,4.44192082970234,40.4754636362675
25.4243898948537,8.58896011777649,99.7088845512546
36.7017880990014,2.02383441557342,41.4434575996964
45.6377107644798,-0.374632075938819,45.8103339061588
38.9282295308539,6.59896580949038,83.3547801806922
23.8016413210395,6.40530729217451,65.0817240022329
9.19125343998126,5.41907812607056,39.2749921651671
21.5009812233543,9.83356242198242,118.271083623504
25.8028650076597,9.8597938114408,123.179536219896
32.6051170366069,6.79560478684573,79.3248542126672
33.6627517163584,5.31995745691899,62.1071409744361
31.1587848647482,3.26685959902389,42.3584809453718
12.4425308518048,-1.20812942029662,14.7920717725289
32.6467874107002,0.409345271130681,33.5356008212445
20.980985052155,4.7008685851804,43.3683087516754
26.5732243014513,8.70280058949727,102.39930703286
25.6709605945636,5.86765862852843,60.9130478969383
28.8535008847346,3.63405314204332,42.5495482739452
25.2220748454353,8.86489818068543,104.218978669546
9.99272412172903,4.10961554731519,27.1194736054424
31.628463682961,5.0298786864669,57.3368082576861
28.4742391151471,6.19133096482433,67.6304147612679
22.609135372496,9.78965877399476,119.169085463413
26.0633005994201,0.837176823711064,27.7455839582135
26.2063478083162,12.9935385526832,195.89818370408
26.989175217049,5.41526457990729,56.8496883748662
39.7676154937974,12.705273733333,201.692033587273
23.0285465895987,1.50195158192826,25.3980775465101
26.5125884549619,10.449412159691,135.929718073109
35.5154548576218,6.53387414376748,78.5279450352726
34.4876292103923,3.729316951328,48.9355711842952
35.3073679934232,3.96165446785591,51.2166330741818
19.802787990464,2.77551299450144,27.93937722984
43.0223445726355,1.97106970021363,47.5393803157849
25.6003078383716,9.81936826471147,122.459998695597
41.8016666023618,8.57169342823233,115.786564028039
12.8418758257236,-1.4164540510532,15.2686135365102
25.1888522771881,6.51079509473993,67.7662913463003
36.2492311387229,3.76740303067373,50.5960205421409
18.5628203149948,5.91975403771681,53.926497016624
18.2257992860403,5.96823052195352,54.2935556852517
16.553151667538,9.09823789150072,99.8405292229959
15.5273804859514,3.23355109233228,26.6771882632935
21.0655642013764,10.0934955937004,123.700688598198
27.9806125566308,5.16908980421383,55.1811608557805
6.87210551871352,4.70121960508359,29.606156499772
26.9078239003506,4.3694030110742,46.3616028934414
36.1300754177491,-0.565488205522897,37.4038052594351
43.3381661641639,6.24500993095523,83.1368082482069
36.7105839298053,6.50751913246233,79.8023445764368
31.8109728741637,1.75456147618637,35.7965463452941
9.45942640797103,11.9053164719187,151.359984548372
19.586439627939,7.56664815485453,77.2019034355536
21.8315818907564,5.84945171990716,56.9521775168661
31.331715124812,3.98816677493992,47.9888673064445
24.048957993966,9.85934915147095,121.685798290202
13.6721623474585,6.90466915159372,61.9845667378582
40.159921372847,7.4569644775356,96.1264487136689
33.2025216261637,3.30115890684025,44.7295794861906
27.1368724524192,2.1574139533871,32.5535647031734
35.9629774929323,9.87024634605569,133.469782358218
12.9510314148852,3.7661392398656,27.4846753561445
30.9473826801082,6.22996308644041,70.2215915880384
20.2937886131792,7.64699236837518,79.5562997605832
31.1537096966564,5.9489658128253,66.6560579495039
24.4526024080593,-1.80097348175966,28.3235537934347
30.6966464172831,2.72268163382814,38.3991764934288
37.0196585355345,7.60533887431384,94.8753496347585
25.0656108128521,7.68592085931063,84.2274784418766
34.1580277325688,2.72408096596067,42.5784667998101
14.3040936836682,5.54538288646594,45.223632510565
18.5055600360759,1.64069090991941,21.2388466222049
38.6729594024936,2.71833626811668,46.9315716614352
28.3964917572154,6.74842066067597,74.1787397820256
6.52999461609643,5.00774118742222,32.3395986422972
12.7236629312586,3.03554170489163,22.7573289516409
23.1929708596979,3.46172697665886,35.894405547769
32.7920146390104,6.35114789648119,73.3514741292315
24.083050698563,10.7032660359252,139.528962629583
30.6176872481859,6.99877324484539,80.2515436108137
33.6310484000904,9.90143828253336,131.771110903921
40.0394934597665,5.66032912216671,72.4420915493987
25.5041505994747,4.34470099527748,44.3909449557822
24.5321628443719,0.657376724602989,25.6447008908039
9.22086376771957,2.4348352947983,15.8501162178676
25.8939483467904,3.8121042687489,40.7455379618157
19.8533494789399,1.51804355789987,23.0896812511561
16.2339137547632,5.64463896614883,48.8507805695832
23.3808439205721,2.41621512415752,29.2569469084784
34.1344885546929,2.17455708544336,39.2629142750311
7.06526360180276,5.128714754951,34.045514169005
21.1544864151511,5.54628502972228,52.5079184993483
26.0497355522444,6.0049233965867,62.9799402122231
16.9611318695054,10.5470168000185,128.890809277665
28.005126482493,1.9279722669609,32.4220497266819
28.7028692855416,4.99718623859872,53.9380888887996
24.7026745665161,11.553350302242,159.051673697374
2.80691625615976,5.19722691868223,30.6003536038921
48.1431233127997,7.091585618868,99.0228711770242
23.1523066827862,7.05965399773114,73.7787783842997
30.860739534289,8.33622282662792,100.569637601973
27.4638984193289,6.57562787577185,70.8099692927638
34.2220591133651,10.0511480122938,135.745382612588
32.3589350173668,3.40294123951873,44.5288035928548
23.1118614589434,8.13264809442623,90.2035516758265
28.4035099498766,1.86343617295627,32.0538475523292
16.491320519885,5.93137663237138,51.7373966813918
32.7123070980939,0.390293089053269,33.3295857733691
20.8506549500408,4.48999208495266,41.7008809922348
46.7509601840939,1.88725519480577,51.0400744022156
10.1405599388063,1.70457365598126,13.9830750022114
20.8241148133059,6.0015414767802,56.9659296067173
32.4284187648332,15.6820672891943,278.39205251366
29.591192921908,4.00659550812285,46.5650085806679
19.694670653365,1.69051941657378,23.3252497528403
16.0289733201323,1.46369997104095,18.323359198459
26.3002813423963,5.7273739323411,59.9867097565246
24.8712332814978,0.487408685499092,25.4136808771867
8.88746886462346,4.16370433898474,26.6582041600713
25.3109596042047,8.69357977577747,101.619567521088
26.7120728412321,3.58438803351702,40.3879155757915
26.5725375728366,7.68156883177748,85.6970242172136
15.5048466165759,9.59337368662812,107.923881404212
29.2851995047237,4.70864593704935,52.1201688433569
37.4071312326332,4.44937858408643,57.7200505746955
29.1061276286183,9.30349059171239,116.642739331082
14.7797037666309,6.46479753930524,56.6505208015644
21.0791907727729,8.98943088684228,102.166107665048
28.1149325759825,5.07224591807179,54.2761702741083
19.1765893181356,4.45565282160623,39.3313869736836
5.58118298486251,13.7872671493047,195.794509085085
32.9582573802539,11.4203885346648,163.876083316835
17.5347014953793,9.77965990633279,113.673623162747
19.8379575630855,3.9012237535953,35.5594620458087
38.5351054810408,1.62343434466063,42.0608743010265
18.0326956335514,3.72241322970615,32.2384875357916
32.6115838617037,8.9535736486633,112.969026311658
13.653854090631,6.46898621207279,55.9850757283209
21.8091183723342,3.17107030513113,32.2351492002017
24.3379958277717,2.59095746822437,31.4704389415574
14.4821371801808,-2.37645753756838,21.0532368464059
19.2872656158198,7.47721581330275,75.5232058006994
24.7404260236452,12.1323240211787,172.264312065114
31.0362637186054,3.58967803870141,44.7667521401566
10.145081109174,4.18937068902509,28.3424576938501
21.8522118470986,3.9737630926585,38.4268641942514
31.8076579469094,5.6062421353516,64.0909416926187
20.1507175602017,10.1885067886909,124.060469083069
27.0456272950565,2.3839535568471,33.1128634586791
29.4300571305799,9.0026007387598,110.703016379911
27.4105151379851,7.44157823223825,82.9617253523395
30.8793191152424,8.36366210622515,100.971205573701
23.8956220512036,3.2254265544036,35.1930463553746
21.2769113776709,6.76880570521088,67.5817574605584
1.21165943173919,-0.13756509360126,1.49033733130029
24.1635308336848,-0.805215942877127,25.5073407200775
28.8725622672399,4.43638793425204,48.7448403298968
29.8185895678133,4.81844506186621,53.9838901682346
20.0024948381807,2.34401876608355,25.9732394771668
41.0155261879763,3.06717627431432,51.2597621546835
27.5778197766594,6.29520510232521,67.4925374745214
26.13684272613,6.08354350826424,63.498187929964
36.4504010152167,3.63059937372166,49.7603688413119
18.5338040081267,5.41677132615632,48.6275482807056
20.9469523846776,4.70910531079136,43.6494185017993
46.5770723204479,6.64824347622294,91.2509097833519
25.100162684988,4.87529862508235,49.8514093495205
39.7021157926748,3.96015307118321,56.1313224940282
12.0534401957693,4.19573973517466,30.6283272182533
23.2853487816139,3.53581236515415,36.303936785078
28.4058151327315,6.08449527547004,65.4648974575245
27.7003469068522,7.10255629484531,78.4358115939912
15.9492736644025,6.95869714539014,64.6256031720311
25.1733334716283,4.93476908957462,49.9279650661579
15.3032141219922,5.96237908972681,51.6620518788433
31.4143299271985,0.550048322638172,32.0960891914336
34.7629758087458,5.41436181077862,64.7793197810105
4.97511073161328,0.9576206154768,5.94965773656877
36.1212411607013,2.02622208638815,41.0553814575885
13.8305995287236,2.04992087594943,18.3698357925543
29.0929234208437,5.94932765818477,65.3451451361229
30.9391237432835,0.357920624617876,31.7839320781595
23.2009915470871,3.4001453976808,35.6616931353696
19.1939743882619,2.29603132246764,24.8376860516564
26.4878891911785,5.35019955314555,55.4292252876978
28.9493683064301,6.81404641340152,75.8851346370336
32.9497253795383,6.19797404849146,71.5688326059107
6.52896714488243,8.10500574035055,72.9623907099348
10.2725865874688,3.27140401856007,21.0834372371154
37.8736210706936,9.18420723628524,123.013682314058
34.4196596240039,2.14420621016452,39.5870167526792
28.9176005401691,4.51205415927919,49.6525047250016
31.4366056639995,1.54853857528961,33.8491035915565
33.254574258769,2.00177740137566,38.0171343764308
1.05169481380887,7.77464231496367,61.9395430690821
34.9924938697494,1.94568713560105,39.2185118477538
20.6351116309391,2.87452484251698,29.2765562928397
27.0755514756808,-1.4116472000741,29.9291244967498
22.3435797920478,6.72020715824772,67.5538132648865
32.8476845867087,11.6529202415862,169.361689757651
21.8637479593995,0.478099218301123,23.0458800934196
29.6665338929942,2.8348083746271,37.7054671149905
21.4838351922492,3.24967680723688,32.2818628001789
15.1649151180864,7.7594897389247,75.4988523786425
35.8900945939624,7.37718112039313,90.9870704053833
31.6681001014685,1.56302897720984,34.3003134236188
40.5183601524081,10.297875626565,146.750258251697
25.5863853932137,0.092268636213138,26.2204723144082
35.1250247124536,4.71999408778242,57.4597468282288
42.7787714861717,3.53011768778497,55.8944326249423
22.4666609646493,5.85447338839649,57.1158477504825
13.0934399852031,7.73359292550673,73.5807822498175
22.845835895757,6.56559344116174,66.500185119893
23.0736288401316,2.66798504554274,30.4676109802755
26.3651245405839,1.18094830061936,28.4298040130233
40.4107447958735,2.85629154541415,49.3387663886642
22.0647049674519,8.21711317544602,90.2805019403041
28.3570419022442,-1.80370007203678,32.4858328160084
22.9508434159402,8.1008728725156,89.1030995199257
25.1840563767253,4.95832607319172,50.4439752587251
27.8265189715564,4.67529875082323,49.9118368491128
36.9539322643329,2.9855224279952,45.9449658882174
26.091865397417,9.10067683557784,109.673856054264
31.41558088028,10.7543094571812,147.820709279718
32.0097402680518,9.01360316865884,113.563669292097
33.2329594377007,5.14540446907596,60.6805956926221
19.8304490303405,3.07591051434799,29.425669386917
39.6419309277521,7.40205270809325,94.6960741529173
21.5713893463539,-0.441714071897485,22.3599191056537
24.0479424911522,4.0469388147691,40.5338014150197
37.6364524094275,7.05510650618364,87.810090896949
36.6467551553102,6.72180575485751,82.7485193378234
15.1900731482989,5.85352038512995,49.7054877314923
17.1423609962428,4.58508507370813,38.6793561402173
12.7772884656645,10.5341827428371,123.934298239813
26.6366247335785,2.01624488677579,30.8661881227601
26.4835678112662,6.41062326367432,67.7843710046199
28.2770321861956,3.1999094684388,39.4527789203648
29.969419427967,8.58602545981047,104.496156483615
19.5829643861349,7.84144541960966,81.2372777748534
16.0567126801116,5.19050814863384,43.1281662231468
34.2410655046741,11.6245698561944,169.864343146504
31.7595517234569,-1.56819997804787,34.452969526547
11.4175011640417,7.64352830773463,70.8341110699318
24.1436729423564,2.14098649143578,29.1372414262967
16.9364695951915,10.309657383709,124.028865565845
6.36324036512233,1.48603918379066,8.63979153559341
26.3510811806933,2.5980557863534,33.9356639061969
24.2870946166727,4.53839316784674,44.9763932259888
24.1236765923823,5.82281002673896,58.347875626247
26.9453728762111,7.00375560272834,76.8911382080919
32.9421864795693,3.60508071841656,46.8679844116797
26.8503775403505,3.62234903819944,40.6620157324127
19.4520774141382,5.19111122172428,46.422593889773
18.3868067327085,4.26004846907035,36.5968455468324
23.8137748626294,7.21320571688747,76.1600358962061
27.7901528792106,4.58152733120665,49.0346529342156
15.6428768256816,6.25458126735459,55.6418098958106
23.3412201804185,4.3386270996161,42.491867661997
33.7054053415112,6.5922201799895,77.5460552112808
24.0254791788896,2.78968903679018,32.6072591204506
18.7142139916505,2.56638217450152,25.9153378061732
22.5164934841701,5.00289565091437,48.4329995981659
35.0318369082578,3.47178862281721,47.1475997700962
29.9503956509272,2.05247338213157,34.7497141154963
36.1300822007344,3.78623473174984,51.1275336460537
26.2518807144559,11.7199796679121,164.366650529077
28.6924758684138,3.40177851718113,41.1537552600845
19.9738877888668,6.18967782008314,58.2956086096644
30.448336020373,5.18439217542512,57.5352329617434
20.4429981202968,9.60620792009115,112.978729080451
12.2149104577383,7.85632451738155,74.1139787436505
